Y;P;W
12.762858985483;0.801106733445;6.034753540121
5.925733728047;0.412169667076;2.223695666643
6.374855476475;1.668794592413;2.463517491814
10.668648850620;0.291210288221;5.220348235502
8.565604378520;0.361709851809;4.449034753801
4.643750105491;0.300401346468;2.480091227772
2.925382764183;0.249649904200;0.641800080419
10.823373814107;2.805850737078;4.615641119941
15.565970452374;0.976935968071;6.829231216465
3.671821295930;0.352216117175;1.648542859014
7.329588485264;0.865180548112;2.928366574496
5.872654551674;0.750602883523;2.111499825528
2.146499487273;0.384444967214;1.139710905234
4.750379438560;1.103515191961;1.997692763366
3.455192128141;1.164207779942;1.610936117293
15.502224264333;2.554662253304;7.912667379341
3.012780545529;0.341328087489;0.136236625196
6.460333837174;0.198956332802;3.434641502740
13.198316169688;0.744004174365;5.727934750776
12.180203546330;2.949303372219;5.515355363973
5.538699148325;1.157946192005;1.586143795931
3.169186368413;0.488180739987;0.388722665385
6.275247366493;2.874918892722;2.016622535040
10.179073279012;0.966863029610;4.383278459772
3.107431446860;0.107066190919;0.945814790970
9.862685206430;0.318501496817;3.997687471916
9.259300186667;1.403225312266;3.709837184052
2.870333745678;0.580590629104;1.007442895496
40.141972303471;1.543208111804;20.034374095581
3.444450407024;1.210123218410;0.863237313279
2.941201525621;0.047524454874;1.623340940490
5.067934342874;0.297333113602;1.983838000069
4.900272132302;1.351725622560;2.278133479852
4.363902863106;1.249807865766;1.951423238879
8.994583418869;0.858399851256;4.307267000644
3.734245105207;1.998002105685;1.869718971729
10.034804973951;1.572427200720;5.039160534802
2.061447174525;0.207245588181;0.476913232032
11.183020216152;1.236410972073;5.219305010047
7.195396352337;0.396821958425;3.082171434380
10.974159276826;0.552126684474;5.153995402401
7.490958758655;0.405608167111;3.441126062285
3.599741569601;2.792272766531;1.589394472655
2.326291375555;0.559972305499;0.448928523247
4.710225541788;1.131440441348;1.821256765360
4.970326998994;1.094096508174;2.262786745704
12.084213488997;0.788030126276;4.861189618039
9.080508572100;0.879204573131;3.569780863611
10.465519502557;0.920295319456;5.173068873001
6.843980113357;1.048640587849;2.997103436995
16.168122102042;1.380073151381;7.124587626593
8.545458851128;0.381569622293;3.591272127119
3.703744022701;0.789364466165;1.952999407186
5.432998388166;0.045653080280;2.152183865962
6.943145985921;0.526287944171;2.838428639389
1.156242705135;0.896012276827;1.068286649714
13.621365755124;2.028825191722;6.762491394960
3.812349273571;0.364620620334;1.370182833260
2.700814856336;0.652787760105;1.303878593309
20.932797155464;1.230580447600;10.257209813449
16.762517235213;0.591464452822;7.451091241865
10.931825720101;0.889060670895;4.666314461455
11.199784863157;0.352927346605;5.342495076009
4.567659459214;0.572168708353;1.756279584142
12.239957429108;2.026822802082;5.801032008425
3.390567269747;0.411130779666;1.061726374950
2.006648183980;0.320311645558;0.151167667122
8.836151868543;1.022298771018;4.254241306736
8.237693972499;1.401323849920;3.970189403121
5.881209699230;0.378027515976;2.667396408461
2.976902237629;1.326904695467;0.237589517893
1.561172655110;0.088906731733;0.769614042465
5.875730185487;0.862982127145;2.460009400500
5.510400050460;0.432191671270;1.938925514476
6.482903597687;0.495544761831;2.932538361031
4.607827066018;1.132305866254;1.308660617001
4.878779770333;0.729187303577;1.934163867432
9.420308684993;0.359381300897;4.720994340528
10.861473324937;1.366456999043;4.233953634990
2.808259241124;1.812102133082;1.137076316023
3.271170458535;1.927779676614;0.745266945887
6.155924363519;1.298335727506;2.885908472280
11.590688291359;0.877352786617;5.386040657839
3.484978312869;0.348129991270;0.826935252174
9.092366151273;1.329317217846;4.234966389138
1.910185712250;0.210056309290;0.856212574799
3.931882723977;0.121505290688;1.924225899148
9.400778031216;1.043501897663;3.986497115838
4.638634449353;0.934595258330;1.456609607082
6.901347986655;0.637167103654;2.872028082321
6.055057651542;0.593605677378;2.803700852399
7.842661044594;1.752061640062;2.870082339823
11.540226644548;0.455962343738;5.898461247736
3.062550591063;0.456145449270;0.841931671165
4.201771481131;0.661737334755;1.257779528338
4.078183545252;1.011957996676;0.418797408300
10.785051884411;1.132859939875;4.516307685558
6.814131676461;2.195049562660;3.570176330183
10.574930268309;2.467418275697;4.802590426109
9.840525768347;1.382125616311;4.398153674762
3.804937059998;0.846863570437;1.564969151460
4.807762432461;0.624386573865;2.015146014112
4.550179452246;0.377570181652;2.041506397413
8.288970361502;1.194932291750;3.476565627911
0.382854205857;0.073219692669;0.413076344298
6.669192292726;3.065427834249;3.765657338294
4.871739008488;0.591035969986;1.492661463602
6.396795971187;0.838038538314;3.697377806508
15.274216564238;3.123207361056;7.702811579691
2.918394880535;1.186720099147;0.641220768553
8.536933576778;0.915520554478;3.700469545761
6.379483557019;0.389029535276;3.441733525603
9.675741373150;0.889081940685;4.743991693128
7.310294480578;1.014142492601;3.234910390797
5.382240601222;1.722540316797;2.611564544596
2.094599777332;1.051402768825;0.873360899008
9.469455219257;0.321177138539;3.597364826821
4.197358371770;1.981720650935;1.817535750677
8.134980713891;0.963384174622;3.920998117583
3.683066312340;0.719646046617;1.318048198153
4.770376381283;0.434176762150;1.728077149345
8.548663210517;1.504223176815;4.311602274344
9.372428473767;1.428418876147;4.003888670280
3.232747430319;1.140303616111;0.963603274030
5.868387933517;0.216885625821;1.813272412371
19.551185561427;3.315546974179;9.916266559963
11.709356265797;2.045332993490;5.320477118980
3.714143856487;0.944982727408;1.280400417599
27.424387667800;2.185357996771;13.173972514844
13.465037448045;1.994259915653;6.557288381999
3.416119755288;0.175899007806;1.180825423662
3.886453092903;0.705090656495;1.329990260022
3.057754721906;0.083554566368;0.914068035613
3.810924448818;1.407847863142;1.495028653404
5.323919998339;0.875663970106;1.349490394118
10.274608491698;0.890794187973;4.650673400635
2.436791114919;0.137528738175;0.614439467184
3.549691367423;2.671202456427;1.570359527451
5.694199962553;1.695751597452;1.903560160170
1.886393275963;0.271940892255;0.244160141394
-0.125157962321;0.479163793314;0.721943692977
11.508916688792;1.667050289659;5.137224473181
1.520512409054;0.241346085830;1.028401197197
12.237246402924;2.043649334027;5.552265567664
17.028239769682;1.405157203965;7.990418889015
12.042095682999;0.500015687207;6.047221640366
3.639112874770;3.116403337655;1.967762876511
7.399385314420;1.318389351058;3.001359875329
1.745110270683;1.044432713897;0.465476459855
6.159182348117;1.574015569153;2.587658462018
2.200863595349;0.420523043962;0.274031202726
14.306119784116;2.029560024571;6.549246873716
9.804501976845;2.187690801931;3.988702121719
4.555624966768;0.816926712092;1.897591293050
8.231413131106;1.047267460692;3.369433497116
17.010980179614;1.457944784251;8.553631157403
8.524263608507;1.278572800308;3.872314382874
13.258280475101;0.543371474311;6.098509784407
3.711004779254;0.402131147407;1.631179964880
4.475704378255;0.362110170074;1.935696088763
2.046703002282;0.416257640396;0.345857563916
9.160161426497;0.288318608670;4.361507296766
5.284168562066;0.788107471304;1.209998208452
12.413416948070;0.331402889611;6.133839076538
22.658869734304;0.977181420820;10.642259895659
2.880384679950;1.424561633916;0.689334803632
6.477522790260;0.332965627152;2.757495411061
2.846450512781;0.324195274260;0.574243234216
2.696697722086;0.118083583171;0.612552790545
6.210877825649;1.171380955405;2.584278863795
3.431479866052;1.864918105027;1.045646455648
2.721266059429;0.376062110149;0.468065389659
4.521036406080;1.303437423323;1.635527353141
2.209941742030;0.252440928389;0.472461795586
5.779687281227;0.601526723903;2.552463039877
4.779909271953;0.924595706050;2.181483393346
13.926592833609;1.922509857704;6.338563142929
18.121142611808;0.570121608102;9.584794346397
6.493695683138;0.931964292939;2.716425192381
2.469712153492;0.044088636348;0.026699617474
6.905722609284;2.208479150514;3.560900767247
9.631010658512;2.227730865811;4.569140405397
2.859277305350;1.335747302662;1.486748667105
11.714620476360;2.177866654775;5.797485713530
9.733615402287;1.071048070039;4.272798744300
3.309841630904;0.969803570096;0.992144092872
11.082416135495;2.234341142428;4.805845902628
4.545664353938;0.739009538724;1.705945237090
11.466678260034;2.263146123385;4.964773466989
6.027425612410;1.665144332370;3.250332744109
6.031325575894;0.848712211494;2.109926103230
19.568659269959;3.961261745950;10.530770663168
2.221016596441;0.258963579454;0.716958585350
9.089478305068;0.797085678336;3.842044195680
2.464910845466;0.489111961779;0.249327516955
8.160952210371;1.655404464355;3.492405182069
4.153917804937;0.441458231900;0.716609917213
6.917331410668;2.175322579525;2.529205269800
9.168787327760;1.016044838219;3.486198149926
8.990494411652;2.065072815777;4.010283455423
6.244561901311;0.436837282285;2.786651347868
4.935213784113;0.560333815187;2.024581194272
5.701610149610;0.297806550370;2.320810448431
7.808018874217;1.013691514800;3.445947781876
10.755948374626;1.066947857406;5.304442716135
10.457489797601;0.877757481683;4.966014259946
3.155280173730;0.435770809169;1.271898226519
6.933343797583;2.752912166950;2.814865384424
12.390644261577;2.596009602017;5.620600681132
5.835166069771;0.559490881497;2.257467478590
6.026196846636;1.299415960297;1.714910146272
5.372736548236;0.376764980335;2.168228346401
2.983598913177;0.298944310175;1.711022590799
7.263387311043;1.062090511885;2.851782978523
5.021232272728;0.754496715384;1.529989294416
10.662782464200;0.148408658529;5.347106538123
13.115396851832;1.144097625775;6.662877110085
11.539921819920;2.275379400034;5.341075173313
7.451508847971;0.920211491164;3.450060362576
13.939199654252;0.128973001504;6.856896302257
4.734967255503;2.034243509825;2.012056086687
4.944746417393;0.948429756142;1.957823531044
5.807992908623;1.319933591337;2.696756985274
4.348839556903;0.173125875938;1.490790926446
4.922983312516;1.112356669653;1.959975077391
4.969281420279;0.264941084332;2.489171570156
22.331322376127;1.555056947840;11.508180631831
8.828871658014;0.370296467178;4.092741596360
6.603259396732;0.619680629099;2.477187641769
15.008215845592;2.721104467799;7.398170880325
7.138906282924;0.748488579506;3.080966028163
7.566593349322;0.495480707875;2.824378416664
0.492571885234;0.124820113993;0.389535056275
7.008001668166;1.303196556151;3.100130735961
5.022194026506;1.838034853431;1.374775068394
4.104045996417;0.185106502608;1.533196241706
15.541434012133;0.920521316547;7.526363561230
10.416437216012;1.834082550387;5.561693805543
2.882813239911;1.449168023698;0.721162917214
5.446466088824;1.463982621272;2.238037058947
4.316231193897;0.383403396318;0.947640103102
4.817539921368;0.805533173456;1.377714362046
9.892035300122;1.076675901225;3.837172347993
8.436336544058;0.200724233933;3.724614099769
13.430326955414;0.956546422490;5.831405119466
2.779094495271;0.670267511553;0.707516839889
10.946836317144;1.606608370119;4.528294847574
5.613324855656;0.777958903818;2.396873940149
2.744619840572;0.172889549538;0.859006306100
3.947655847379;0.302017090223;1.272078700225
10.932672523629;1.606224298780;4.773300335752
5.369428464021;1.415127831804;2.266404316641
5.318822496176;1.477059767653;1.519450477774
12.734480275361;0.558938859083;5.707160699109
11.854071263870;1.308368445717;5.537579815967
1.791858145245;0.733919127093;0.576523865033
3.978314544982;2.257700404980;2.202175720046
2.710794758759;0.227115778243;0.036103278302
2.983399178888;0.621949843002;0.553167640173
11.593338141938;1.112543390463;5.344301341489
21.098548929450;2.626645524278;10.485883196824
2.961776062228;1.614453218084;1.114512698454
3.563042130427;0.410152727178;0.885026276201
13.885309782508;1.465793512259;6.280366617012
8.671621086389;0.145715209760;4.357875148135
2.472573436461;0.277058323631;0.458232223161
6.049915935019;0.585566421136;2.959606796099
9.908572016213;1.779939810358;4.928207245402
2.547774347331;0.439664305863;0.950179328266
2.930846039855;0.426898824311;0.411595023476
8.019655573986;0.480136431488;4.145388407752
8.284451628879;1.027629558421;3.544821583542
7.021261123857;0.192868101586;3.632351582214
3.743041224554;0.410224193171;1.556960961867
9.259694333518;1.047099354069;4.418278769810
4.976758214453;1.917020573920;1.308687122281
10.597399667130;0.593312672339;4.315007625452
10.080807726103;1.103844049350;4.757819468752
4.724517272472;1.208683116569;1.394453208893
9.623278763726;1.699321956451;4.170122411613
5.693133472517;2.067919453315;2.139846609557
9.323381667580;0.861758924113;4.006197017437
7.278405415846;1.094629193508;3.000623653419
5.702368069188;0.235065739046;1.974970554766
12.404627627600;2.350698420034;6.221940749167
5.816101278420;0.399190230716;2.202331945209
7.405073112829;0.550801851775;3.133351396554
9.852218550778;0.613121496598;4.928072034415
2.381848233018;0.086704794816;0.697993278819
7.075621439340;0.789798318709;2.825667729033
7.784535455485;0.857013812813;2.553489437627
4.654523480026;1.220477061962;1.741682988666
6.879352521510;0.874912654675;2.706547831372
7.104200620143;1.033212269034;3.294419263135
33.587308187059;0.784338737842;16.923599389137
13.039210587434;1.865681102417;6.160826544200
4.802645049000;0.409395446613;1.904426774915
4.257818818778;0.850565115052;0.609447895477
7.018952077553;0.975998097793;2.904493983136
4.021208096811;2.078777683427;1.674294376249
4.068103622898;0.982550940641;1.123325760910
1.258577165769;0.199386017447;0.907235191242
6.970747386074;2.169002904360;3.612564562166
16.948331004682;3.264708904576;8.720432009081
1.418935402664;0.154175017563;0.258749390355
7.530608733363;0.466486020877;3.152340522266
10.876413117487;1.432517610710;4.766855267012
3.241746432704;0.108638602905;1.204148690688
2.984798033114;0.826988676215;0.182811248319
7.896850895304;0.376259640828;4.049722960683
3.717135045744;1.514826038861;1.579043625732
11.461398970087;1.994074098281;5.675386469599
4.891934157902;1.201117102861;1.475365989955
5.545742045574;0.399366645528;2.247623472085
5.130422554792;0.606312070775;2.005634569170
4.309511779002;1.221484842468;1.347774371100
5.854288396244;1.602800172251;1.697933860060
4.668475074192;0.559944309644;1.997027702770
9.704264345695;0.453342117456;4.780869807970
6.901880039871;0.831683495780;2.640588509887
2.636806586598;1.200889115646;0.560311283494
13.030009071943;0.719691998337;5.740161181244
5.678801986200;0.750519429367;2.916266331612
3.425769529889;0.565982546886;1.394212841420
13.459979001630;1.899169790916;6.822310573666
1.273573269444;0.752092613609;0.206025221589
5.962646481841;0.513978865041;3.054268210479
9.178701242414;0.988129317377;4.421394809322
2.211143682299;0.488087787621;0.790515630353
1.561606758238;0.218565800731;0.657796316735
7.569530155867;1.017743809601;3.821145812667
2.272734361286;0.217918638964;0.732961271219
9.002968638760;0.757399245416;3.877740031921
8.777591429066;1.130015348794;3.586868341704
9.096892482370;0.846752661621;4.333781512421
5.317352102769;1.488536034082;1.592255964489
6.492629718073;0.535186127866;2.775365528111
4.022638355373;1.708544265888;0.621874138750
5.870801282897;3.171021259915;2.744757004482
11.707089339450;2.962549055720;5.829882387663
3.129795338096;0.643663757511;1.420711416233
2.638328721394;0.770820753583;0.803135211088
7.954834044818;1.595002507104;3.218563387416
4.123236083069;0.522380002687;1.591216568062
2.575396121943;0.416186145051;1.337052496070
5.643867029518;0.999852817039;2.095865290455
2.491079274139;4.275159140329;1.652639356430
10.629039671310;1.965299554207;4.584684050487
6.067408365685;0.676041897997;2.749884001017
14.347866083167;1.593862007464;6.484656231688
9.127256880472;1.853575067053;4.111229213192
11.045838438488;1.222929496006;5.249682786652
13.470281250284;2.301505188724;7.126381414316
0.642569668386;0.606939973956;0.260651858569
4.206763167413;0.267852837737;1.022939235591
7.860160649979;0.964763646842;3.553091727284
4.400694772720;0.323862753288;1.284781295762
2.508263245542;0.519412387914;1.305671403362
3.211852464834;0.592844736054;0.445579906494
10.080492158540;2.191403729616;3.399678930677
3.396413740869;0.823577366939;1.063329525711
10.682584441243;0.332775315505;5.845870002629
6.118721697540;1.136039587301;3.161942779227
1.931269784610;0.365932639973;0.272508328465
4.648319585274;0.247800842609;2.005008967880
3.695749746798;0.992598850398;1.146101835772
21.647164743804;1.180455511131;9.650822988963
5.059664960403;0.679978153148;2.093840649688
10.111016197029;1.637865519652;4.981605230212
4.323516499441;0.603375633881;1.841922923758
14.282896720836;0.310014343251;6.631643020128
4.881030538678;0.934272756665;1.300073938430
3.671872647429;0.476003812851;1.776494196051
3.448807731096;0.575699741567;0.885348283613
7.884637533780;0.549960449679;3.019203442704
2.776831595893;0.738279539333;0.288946561610
6.500633355191;1.021819777287;2.305540863976
